call_id,date,technician_id,machine_id,issue_type,duration_hours
C08650,2024-06-06,T996,M1575,Calibration,0.46
C08651,2024-05-20,T299,M4054,Calibration,0.77
C08652,2023-07-19,T036,M4341,Mechanical Failure,6.32
C08653,2023-03-21,T466,M3040,Routine Maintenance,0.15
C08654,2023-07-07,T677,M3273,Software Update,0.7
C08655,2024-06-28,T730,M2319,Inspection,0.88
C08656,2023-11-24,T292,M445,Sensor Replacement,0.9
C08657,2024-06-09,T228,M3747,Sensor Replacement,10.06
C08658,2023-09-21,T593,M542,Routine Maintenance,0.12
C08659,2024-06-14,T140,M042,Calibration,3.01
C08660,2023-10-02,T029,M1917,Software Update,1.57
C08661,2023-05-25,T807,M382,Inspection,0.45
C08662,2023-05-22,T338,M4590,Calibration,3.93
C08663,2023-12-23,T733,M4086,Emergency Repair,3.32
C08664,2023-05-26,T400,M752,Mechanical Failure,0.17
C08665,2023-04-16,T581,M2103,Routine Maintenance,1.73
C08666,2023-07-17,T021,M3542,Sensor Replacement,0.0
C08667,2023-03-15,T718,M4793,Calibration,1.59
C08668,2024-03-06,T658,M1507,Mechanical Failure,2.14
C08669,2023-03-01,T442,M691,Electrical Fault,1.13
C08670,2024-04-28,T334,M4196,Sensor Replacement,2.78
C08671,2023-06-12,T402,M2312,Software Update,2.79
C08672,2023-06-05,T561,M3235,Electrical Fault,2.34
C08673,2024-01-14,T471,M2824,Calibration,0.0
C08674,2023-01-04,T268,M1283,Emergency Repair,0.77
C08675,2024-04-05,T631,M3326,Software Update,6.15
C08676,2023-09-03,T821,M4202,Sensor Replacement,2.87
C08677,2023-07-04,T533,M2197,Inspection,0.11
C08678,2023-12-15,T957,M2116,Sensor Replacement,7.01
C08679,2023-11-02,T064,M4138,Electrical Fault,4.86
C08680,2023-09-12,T840,M1504,Emergency Repair,3.89
C08681,2024-05-17,T572,M4584,Emergency Repair,1.08
C08682,2024-06-01,T495,M1726,Sensor Replacement,1.78
C08683,2023-12-04,T928,M383,Software Update,2.69
C08684,2024-06-22,T707,M2896,Mechanical Failure,1.85
C08685,2024-01-06,T353,M3385,Mechanical Failure,2.96
C08686,2024-06-29,T333,M1057,Inspection,0.27
C08687,2024-06-11,T784,M4672,Mechanical Failure,2.39
C08688,2023-08-17,T246,M1293,Emergency Repair,0.07
C08689,2024-06-19,T211,M2975,Software Update,2.24
C08690,2023-01-23,T404,M4907,Software Update,12.35
C08691,2023-04-21,T432,M2067,Emergency Repair,0.16
C08692,2023-05-19,T307,M3453,Routine Maintenance,2.79
C08693,2024-06-04,T383,M4358,Sensor Replacement,1.72
C08694,2023-01-07,T743,M4586,Calibration,1.53
C08695,2023-03-07,T155,M3934,Sensor Replacement,2.91
C08696,2024-06-27,T569,M3403,Inspection,0.69
C08697,2023-04-12,T393,M2697,Mechanical Failure,4.71
C08698,2023-03-10,T083,M4468,Routine Maintenance,0.42
C08699,2023-08-01,T057,M749,Emergency Repair,0.79
C08700,2023-05-12,T440,M1747,Emergency Repair,0.88
C08701,2024-02-13,T527,M2269,Electrical Fault,3.22
C08702,2023-05-31,T349,M2054,Routine Maintenance,2.8
C08703,2023-12-05,T854,M4822,Software Update,6.97
C08704,2023-05-15,T553,M2474,Emergency Repair,0.65
C08705,2024-05-15,T978,M987,Sensor Replacement,1.6
C08706,2023-06-10,T661,M2688,Emergency Repair,2.98
C08707,2023-09-09,T090,M1868,Emergency Repair,4.23
C08708,2024-01-26,T465,M2651,Mechanical Failure,15.26
C08709,2024-05-01,T252,M1040,Routine Maintenance,1.21
C08710,2023-12-07,T618,M4311,Software Update,1.91
C08711,2024-03-11,T746,M3926,Routine Maintenance,4.17
C08712,2023-04-06,T639,M2729,Inspection,1.3
C08713,2023-07-10,T422,M2194,Mechanical Failure,0.24
C08714,2023-11-27,T143,M2863,Routine Maintenance,3.38
C08715,2023-12-23,T487,M3396,Calibration,0.31
C08716,2024-05-24,T679,M1848,Electrical Fault,1.61
C08717,2024-06-11,T855,M2005,Inspection,0.09
C08718,2024-03-04,T605,M1022,Sensor Replacement,6.39
C08719,2024-01-14,T052,M4662,Inspection,0.74
C08720,2024-01-21,T177,M1050,Routine Maintenance,1.52
C08721,2023-11-13,T940,M1997,Mechanical Failure,2.33
C08722,2023-04-23,T930,M2620,Sensor Replacement,2.61
C08723,2023-07-05,T391,M4518,Electrical Fault,2.08
C08724,2023-05-12,T918,M4372,Sensor Replacement,0.27
C08725,2023-08-04,T039,M1929,Mechanical Failure,2.44
C08726,2023-04-03,T398,M3055,Mechanical Failure,3.21
C08727,2024-01-16,T117,M2723,Software Update,7.21
C08728,2023-01-24,T628,M4266,Emergency Repair,1.58
C08729,2023-08-18,T249,M3830,Electrical Fault,2.3
C08730,2023-10-26,T897,M4563,Software Update,3.41
C08731,2024-01-12,T362,M1081,Electrical Fault,3.23
C08732,2023-04-07,T123,M2832,Sensor Replacement,1.62
C08733,2023-06-05,T574,M4392,Software Update,0.32
C08734,2024-02-16,T732,M513,Calibration,0.08
C08735,2023-02-08,T143,M617,Software Update,0.13
C08736,2023-08-18,T610,M4223,Sensor Replacement,5.62
C08737,2024-04-07,T538,M1661,Calibration,0.1
C08738,2024-01-28,T951,M3758,Calibration,1.75
C08739,2024-04-05,T589,M3033,Calibration,0.38
C08740,2024-05-06,T900,M4967,Software Update,1.75
C08741,2024-05-01,T407,M669,Inspection,2.88
C08742,2023-07-30,T853,M1523,Emergency Repair,0.65
C08743,2023-06-03,T379,M2541,Inspection,3.73
C08744,2023-03-10,T774,M4185,Calibration,6.34
C08745,2023-01-29,T329,M2238,Calibration,2.78
C08746,2023-03-24,T556,M1156,Calibration,0.34
C08747,2023-12-07,T289,M2811,Emergency Repair,0.57
C08748,2024-05-27,T653,M3111,Emergency Repair,1.34
C08749,2023-11-02,T022,M2832,Routine Maintenance,0.85
C08750,2023-07-15,T790,M4647,Mechanical Failure,1.72
C08751,2023-03-22,T841,M389,Inspection,1.62
C08752,2023-05-07,T270,M4152,Routine Maintenance,1.15
C08753,2024-02-07,T698,M3523,Calibration,2.27
C08754,2023-07-08,T940,M3380,Mechanical Failure,11.29
C08755,2023-10-04,T875,M075,Inspection,0.67
C08756,2023-11-22,T523,M2084,Inspection,4.11
C08757,2024-01-03,T600,M942,Emergency Repair,1.02
C08758,2024-05-25,T224,M4611,Mechanical Failure,2.65
C08759,2023-04-19,T054,M695,Sensor Replacement,0.0
C08760,2023-02-08,T810,M1711,Mechanical Failure,3.34
C08761,2024-06-23,T606,M3301,Inspection,5.36
C08762,2023-09-15,T203,M1288,Routine Maintenance,0.51
C08763,2024-03-22,T082,M940,Software Update,7.66
C08764,2024-01-07,T798,M572,Mechanical Failure,1.01
C08765,2023-01-19,T620,M103,Inspection,5.53
C08766,2023-02-11,T999,M2619,Inspection,2.14
C08767,2023-05-15,T136,M496,Software Update,3.19
C08768,2023-07-20,T866,M4536,Calibration,1.33
C08769,2024-05-03,T442,M755,Software Update,0.55
C08770,2023-06-23,T757,M1869,Inspection,0.84
C08771,2023-09-10,T701,M060,Emergency Repair,1.67
C08772,2023-07-13,T183,M2683,Emergency Repair,4.92
C08773,2023-10-08,T967,M541,Routine Maintenance,1.87
C08774,2024-02-12,T073,M4677,Mechanical Failure,0.83
C08775,2024-02-08,T425,M2652,Electrical Fault,3.52
C08776,2024-02-26,T797,M1030,Sensor Replacement,1.26
C08777,2023-07-20,T511,M4703,Emergency Repair,2.27
C08778,2023-02-14,T942,M4557,Calibration,1.55
C08779,2023-02-21,T572,M2176,Emergency Repair,1.41
C08780,2023-08-25,T408,M112,Software Update,0.22
C08781,2023-12-06,T921,M2741,Emergency Repair,1.91
C08782,2023-06-03,T436,M2578,Mechanical Failure,7.0
C08783,2024-04-04,T151,M2815,Calibration,1.91
C08784,2023-01-26,T161,M3060,Software Update,1.54
C08785,2023-03-30,T111,M2191,Emergency Repair,2.53
C08786,2023-05-24,T556,M1633,Routine Maintenance,3.68
C08787,2023-12-03,T067,M447,Routine Maintenance,3.43
C08788,2024-02-05,T456,M4029,Software Update,1.97
C08789,2023-01-11,T588,M1004,Sensor Replacement,3.29
C08790,2024-05-01,T983,M519,Emergency Repair,6.24
C08791,2023-11-05,T328,M1218,Electrical Fault,0.06
C08792,2023-08-14,T398,M652,Emergency Repair,5.99
C08793,2024-02-22,T520,M787,Calibration,2.49
C08794,2023-04-01,T228,M3652,Calibration,7.6
C08795,2024-03-06,T524,M1275,Emergency Repair,0.66
C08796,2023-08-24,T814,M3482,Calibration,0.04
C08797,2023-09-28,T577,M2147,Calibration,3.06
C08798,2023-04-13,T355,M2905,Mechanical Failure,3.14
C08799,2023-05-10,T498,M1903,Calibration,1.0
C08800,2023-03-02,T432,M3766,Emergency Repair,0.65
C08801,2024-06-05,T334,M908,Routine Maintenance,2.55
C08802,2023-03-09,T236,M1533,Electrical Fault,0.57
C08803,2024-06-24,T882,M523,Electrical Fault,1.03
C08804,2024-03-15,T030,M596,Software Update,9.68
C08805,2023-07-12,T883,M3621,Emergency Repair,2.22
C08806,2024-05-03,T186,M2287,Sensor Replacement,0.22
C08807,2024-05-29,T828,M2003,Inspection,1.71
C08808,2024-04-29,T767,M2921,Mechanical Failure,1.94
C08809,2023-07-12,T824,M630,Mechanical Failure,0.77
C08810,2023-10-01,T259,M1926,Software Update,1.12
C08811,2023-01-08,T583,M4542,Software Update,4.51
C08812,2023-05-04,T801,M285,Electrical Fault,0.13
C08813,2023-06-22,T076,M2868,Electrical Fault,0.33
C08814,2024-06-24,T200,M2758,Sensor Replacement,0.32
C08815,2024-03-23,T408,M4547,Calibration,1.28
C08816,2024-04-29,T932,M2512,Electrical Fault,1.02
C08817,2023-05-25,T510,M3904,Emergency Repair,11.64
C08818,2023-03-22,T964,M4329,Routine Maintenance,0.18
C08819,2023-07-24,T948,M4403,Electrical Fault,0.36
C08820,2023-02-09,T169,M095,Emergency Repair,0.98
C08821,2023-11-27,T924,M1419,Mechanical Failure,1.15
C08822,2023-02-06,T698,M2527,Calibration,3.84
C08823,2024-02-25,T130,M2659,Emergency Repair,1.59
C08824,2023-05-05,T802,M1582,Calibration,4.0
C08825,2023-07-01,T721,M1136,Electrical Fault,4.76
C08826,2023-02-21,T375,M029,Calibration,1.41
C08827,2023-08-27,T416,M783,Inspection,0.23
C08828,2023-04-22,T990,M1835,Emergency Repair,0.71
C08829,2023-01-15,T842,M4431,Routine Maintenance,1.36
C08830,2024-03-25,T801,M1176,Sensor Replacement,2.08
C08831,2023-03-14,T296,M331,Routine Maintenance,0.17
C08832,2023-03-11,T073,M3455,Calibration,1.09
C08833,2024-06-30,T851,M4568,Emergency Repair,0.97
C08834,2023-05-27,T115,M4675,Emergency Repair,0.54
C08835,2024-03-15,T792,M2703,Software Update,3.05
C08836,2023-12-03,T183,M403,Software Update,0.35
C08837,2023-02-28,T791,M2640,Inspection,0.24
C08838,2023-07-01,T048,M4122,Electrical Fault,2.88
C08839,2024-04-05,T515,M676,Sensor Replacement,0.94
C08840,2023-04-08,T331,M3987,Emergency Repair,0.82
C08841,2023-05-30,T341,M3718,Mechanical Failure,1.95
C08842,2024-05-23,T500,M557,Inspection,2.79
C08843,2023-08-14,T116,M4598,Routine Maintenance,4.65
C08844,2023-08-25,T775,M4787,Emergency Repair,4.41
C08845,2024-06-11,T925,M3515,Emergency Repair,0.81
C08846,2023-07-05,T643,M2282,Calibration,2.44
C08847,2023-02-11,T390,M4305,Emergency Repair,0.74
C08848,2023-03-23,T029,M4792,Inspection,3.85
C08849,2023-03-13,T154,M4742,Software Update,3.32
C08850,2024-05-13,T661,M2885,Electrical Fault,3.09
C08851,2024-01-10,T622,M4534,Electrical Fault,9.03
C08852,2023-03-17,T382,M4533,Inspection,0.77
C08853,2023-06-18,T392,M664,Software Update,1.28
C08854,2023-07-06,T787,M4528,Electrical Fault,13.12
C08855,2023-10-13,T697,M4344,Electrical Fault,3.88
C08856,2023-01-23,T949,M1804,Inspection,0.79
C08857,2023-11-05,T368,M834,Calibration,3.26
C08858,2023-08-22,T548,M863,Electrical Fault,0.28
C08859,2023-04-02,T104,M2422,Software Update,0.69
C08860,2023-05-19,T100,M2457,Software Update,7.16
C08861,2023-02-15,T022,M998,Routine Maintenance,2.3
C08862,2024-01-25,T473,M063,Sensor Replacement,4.37
C08863,2023-09-16,T847,M3331,Sensor Replacement,0.52
C08864,2024-03-30,T805,M1847,Emergency Repair,1.67
C08865,2023-10-26,T283,M1936,Routine Maintenance,0.94
C08866,2023-03-08,T502,M870,Inspection,1.46
C08867,2024-04-23,T950,M3753,Inspection,0.98
C08868,2023-07-07,T153,M1140,Calibration,0.57
C08869,2023-10-18,T433,M1773,Electrical Fault,3.39
C08870,2023-08-12,T041,M4529,Software Update,0.06
C08871,2024-03-26,T055,M4744,Routine Maintenance,1.61
C08872,2023-05-19,T517,M1150,Emergency Repair,1.28
C08873,2023-09-18,T179,M920,Sensor Replacement,0.71
C08874,2023-07-12,T272,M1390,Inspection,0.38
C08875,2024-04-14,T068,M3572,Mechanical Failure,4.12
C08876,2023-09-19,T795,M1444,Sensor Replacement,3.77
C08877,2023-06-29,T602,M2511,Calibration,1.66
C08878,2023-03-09,T077,M3615,Electrical Fault,2.05
C08879,2024-01-20,T537,M1954,Electrical Fault,1.95
C08880,2023-10-28,T509,M4687,Emergency Repair,0.59
C08881,2023-12-09,T480,M2343,Mechanical Failure,10.24
C08882,2024-06-24,T615,M1190,Mechanical Failure,1.05
C08883,2024-03-26,T403,M3649,Sensor Replacement,3.59
C08884,2023-11-11,T959,M3526,Routine Maintenance,2.58
C08885,2024-05-07,T084,M2340,Software Update,4.47
C08886,2023-09-29,T366,M073,Sensor Replacement,3.59
C08887,2023-12-28,T824,M1146,Emergency Repair,6.35
C08888,2024-02-17,T760,M2603,Routine Maintenance,1.32
C08889,2024-04-19,T087,M460,Software Update,3.05
C08890,2023-07-17,T773,M2178,Inspection,8.61
C08891,2023-01-06,T088,M2381,Calibration,1.83
C08892,2024-06-26,T630,M1857,Emergency Repair,0.81
C08893,2023-03-26,T709,M4627,Mechanical Failure,4.8
C08894,2024-02-09,T421,M4551,Electrical Fault,6.39
C08895,2023-02-06,T680,M1910,Sensor Replacement,0.29
C08896,2024-05-28,T746,M2570,Software Update,1.49
C08897,2023-01-26,T014,M3866,Software Update,2.75
C08898,2023-01-10,T924,M428,Inspection,0.87
C08899,2024-06-02,T902,M3392,Electrical Fault,0.13
C08900,2024-06-29,T959,M1453,Electrical Fault,1.17
C08901,2024-05-26,T151,M4351,Emergency Repair,1.15
C08902,2023-10-01,T675,M1871,Emergency Repair,13.4
C08903,2023-02-12,T022,M1831,Mechanical Failure,4.26
C08904,2023-12-29,T244,M4755,Software Update,1.7
C08905,2023-11-03,T446,M1107,Calibration,2.15
C08906,2024-01-23,T003,M644,Mechanical Failure,1.17
C08907,2023-07-01,T713,M3909,Electrical Fault,1.26
C08908,2023-01-10,T363,M3437,Mechanical Failure,1.72
C08909,2024-01-21,T273,M4849,Routine Maintenance,0.49
C08910,2024-05-01,T777,M4172,Emergency Repair,0.95
C08911,2023-04-30,T547,M1322,Mechanical Failure,0.13
C08912,2024-01-23,T494,M3196,Mechanical Failure,4.13
C08913,2023-06-03,T575,M2473,Electrical Fault,7.23
C08914,2024-05-16,T261,M1141,Mechanical Failure,0.06
C08915,2024-06-08,T918,M2515,Software Update,0.32
C08916,2023-05-02,T730,M4132,Electrical Fault,1.23
C08917,2024-03-13,T580,M1021,Routine Maintenance,1.32
C08918,2023-07-07,T924,M2428,Mechanical Failure,4.49
C08919,2024-01-11,T069,M706,Electrical Fault,1.89
C08920,2023-02-14,T328,M281,Inspection,0.1
C08921,2024-01-22,T031,M3030,Mechanical Failure,1.33
C08922,2023-12-24,T810,M2230,Sensor Replacement,1.83
C08923,2024-02-25,T525,M4898,Software Update,1.7
C08924,2023-04-16,T404,M761,Inspection,3.66
C08925,2023-05-29,T097,M2804,Sensor Replacement,2.42
C08926,2023-06-09,T488,M548,Mechanical Failure,3.83
C08927,2024-04-03,T060,M105,Inspection,3.02
C08928,2023-05-29,T067,M1503,Calibration,0.7
C08929,2024-01-06,T669,M2766,Software Update,0.88
C08930,2024-01-21,T679,M1859,Sensor Replacement,0.89
C08931,2024-01-19,T560,M3380,Software Update,5.52
C08932,2024-05-18,T719,M3977,Emergency Repair,5.94
C08933,2023-06-24,T655,M3896,Calibration,0.54
C08934,2024-04-06,T906,M4368,Mechanical Failure,2.51
C08935,2024-01-30,T091,M2325,Calibration,0.29
C08936,2023-02-17,T024,M1883,Calibration,1.17
C08937,2023-06-28,T594,M4983,Electrical Fault,1.27
C08938,2024-03-08,T014,M4743,Emergency Repair,0.22
C08939,2023-05-14,T067,M4973,Inspection,1.98
C08940,2024-04-19,T773,M2594,Routine Maintenance,8.91
C08941,2023-06-23,T998,M4349,Mechanical Failure,1.9
C08942,2023-04-11,T625,M1251,Routine Maintenance,1.45
C08943,2023-11-13,T122,M3547,Emergency Repair,2.31
C08944,2023-04-10,T128,M3791,Routine Maintenance,1.96
C08945,2023-08-30,T045,M2354,Emergency Repair,5.55
C08946,2023-10-18,T077,M1167,Software Update,1.45
C08947,2023-04-23,T927,M1242,Sensor Replacement,0.56
C08948,2023-01-22,T343,M1667,Software Update,1.58
C08949,2023-11-24,T360,M3692,Software Update,2.93
C08950,2024-03-19,T669,M2015,Inspection,0.21
C08951,2024-04-15,T174,M1705,Calibration,2.34
C08952,2023-12-01,T922,M4823,Calibration,0.72
C08953,2023-05-05,T098,M2092,Software Update,0.82
C08954,2024-06-30,T598,M423,Software Update,4.48
C08955,2024-04-16,T952,M3497,Inspection,2.23
C08956,2024-03-18,T394,M4866,Routine Maintenance,1.31
C08957,2023-04-14,T418,M481,Emergency Repair,2.22
C08958,2023-03-29,T507,M1585,Routine Maintenance,8.67
C08959,2024-06-23,T490,M4633,Routine Maintenance,4.75
C08960,2023-06-08,T798,M4918,Emergency Repair,8.13
C08961,2023-06-06,T738,M4258,Calibration,3.87
C08962,2024-02-17,T651,M2293,Mechanical Failure,2.18
C08963,2023-10-28,T858,M016,Mechanical Failure,3.61
C08964,2023-05-03,T363,M572,Mechanical Failure,4.99
C08965,2024-01-07,T397,M3423,Routine Maintenance,14.51
C08966,2024-04-07,T885,M2665,Software Update,0.1
C08967,2023-09-17,T732,M084,Sensor Replacement,0.71
C08968,2024-04-18,T223,M276,Mechanical Failure,0.36
C08969,2023-03-06,T567,M2883,Mechanical Failure,4.42
C08970,2023-05-06,T508,M1685,Software Update,3.17
C08971,2024-02-19,T182,M4840,Inspection,0.78
C08972,2024-03-09,T121,M061,Emergency Repair,1.77
C08973,2023-04-18,T031,M2965,Mechanical Failure,5.29
C08974,2024-05-01,T866,M1643,Mechanical Failure,11.16
C08975,2024-06-16,T961,M2042,Mechanical Failure,12.28
C08976,2023-07-01,T042,M754,Electrical Fault,1.56
C08977,2023-07-26,T085,M3901,Software Update,0.52
C08978,2023-01-10,T065,M1799,Routine Maintenance,1.23
C08979,2023-02-03,T142,M562,Mechanical Failure,1.12
C08980,2023-06-06,T597,M2994,Mechanical Failure,1.25
C08981,2023-06-29,T448,M846,Inspection,1.27
C08982,2023-01-29,T202,M2797,Sensor Replacement,6.93
C08983,2023-12-05,T858,M2946,Emergency Repair,2.86
C08984,2023-03-29,T750,M1199,Emergency Repair,0.41
C08985,2023-09-16,T941,M3178,Inspection,2.85
C08986,2024-02-06,T566,M1723,Emergency Repair,0.03
C08987,2024-03-01,T498,M3935,Sensor Replacement,2.13
C08988,2023-07-23,T524,M4909,Software Update,4.22
C08989,2023-08-16,T196,M4951,Inspection,12.32
C08990,2023-03-20,T804,M3095,Routine Maintenance,3.52
C08991,2023-02-22,T207,M946,Software Update,6.01
C08992,2023-07-24,T792,M750,Routine Maintenance,0.47
C08993,2024-05-06,T465,M3862,Routine Maintenance,0.2
C08994,2023-10-30,T041,M4050,Software Update,3.26
C08995,2023-08-15,T708,M3471,Calibration,0.82
C08996,2024-06-03,T041,M3178,Calibration,6.56
C08997,2023-02-21,T611,M3738,Emergency Repair,1.67
C08998,2023-04-21,T608,M4138,Mechanical Failure,0.72
C08999,2024-06-30,T692,M3449,Electrical Fault,3.72
C09000,2024-06-15,T816,M2451,Software Update,4.91
C09001,2023-06-13,T075,M3810,Inspection,1.63
C09002,2024-06-27,T420,M4078,Inspection,0.08
C09003,2023-10-07,T923,M3258,Sensor Replacement,2.48
C09004,2023-08-21,T002,M3639,Inspection,4.5
C09005,2024-04-18,T731,M4606,Inspection,4.66
C09006,2023-03-13,T420,M2062,Mechanical Failure,0.19
C09007,2023-12-23,T516,M4364,Emergency Repair,3.63
C09008,2024-02-03,T699,M2906,Electrical Fault,1.24
C09009,2023-07-12,T331,M3672,Calibration,0.72
C09010,2024-03-08,T904,M1502,Routine Maintenance,4.69
C09011,2024-05-11,T964,M3499,Routine Maintenance,0.53
C09012,2023-08-25,T269,M2017,Calibration,0.03
C09013,2023-11-09,T093,M163,Sensor Replacement,3.45
C09014,2023-02-05,T169,M3562,Sensor Replacement,2.87
C09015,2024-04-25,T816,M3414,Calibration,3.14
C09016,2023-01-12,T187,M3861,Calibration,1.39
C09017,2023-11-18,T118,M774,Mechanical Failure,0.59
C09018,2024-01-31,T445,M173,Electrical Fault,6.08
C09019,2023-01-30,T863,M4240,Mechanical Failure,1.81
C09020,2023-05-18,T956,M282,Electrical Fault,2.08
C09021,2024-05-21,T492,M4966,Emergency Repair,6.49
C09022,2023-07-13,T699,M415,Emergency Repair,4.52
C09023,2023-06-15,T586,M3523,Calibration,0.69
C09024,2024-05-02,T777,M2320,Inspection,2.58
C09025,2023-09-25,T135,M2263,Inspection,1.9
C09026,2024-02-06,T237,M1797,Mechanical Failure,0.07
C09027,2023-11-11,T103,M1833,Emergency Repair,4.03
C09028,2023-11-12,T951,M1598,Inspection,0.3
C09029,2023-10-03,T426,M4978,Software Update,8.13
C09030,2023-03-30,T816,M1683,Sensor Replacement,1.0
C09031,2024-06-02,T623,M2297,Emergency Repair,0.57
C09032,2023-04-14,T767,M593,Calibration,2.05
C09033,2024-03-02,T311,M4422,Electrical Fault,1.5
C09034,2023-04-18,T156,M2554,Electrical Fault,4.28
C09035,2023-10-08,T162,M4237,Routine Maintenance,1.32
C09036,2023-11-18,T434,M1446,Inspection,0.59
C09037,2023-01-28,T067,M4566,Calibration,1.05
C09038,2023-04-19,T473,M1106,Software Update,0.89
C09039,2023-03-03,T337,M2942,Software Update,0.93
C09040,2023-06-17,T328,M1892,Routine Maintenance,0.73
C09041,2024-03-12,T277,M4483,Sensor Replacement,2.04
C09042,2024-02-06,T296,M1542,Software Update,1.31
C09043,2023-04-12,T779,M3096,Calibration,0.02
C09044,2024-04-23,T898,M661,Software Update,1.8
C09045,2023-12-22,T169,M2162,Calibration,4.77
C09046,2023-08-30,T669,M321,Calibration,0.87
C09047,2024-01-05,T315,M2600,Calibration,6.6
C09048,2023-09-27,T527,M4840,Sensor Replacement,0.83
C09049,2024-01-25,T588,M3212,Electrical Fault,1.24
C09050,2023-02-02,T005,M4505,Sensor Replacement,0.39
