machine_id,type,install_date,region,status
M4451,Press,2022-11-08,North,Active
M4452,Pump,2023-01-21,East,Inactive
M4453,Press,2023-10-03,East,Inactive
M4454,Compressor,2024-02-21,West,Active
M4455,Conveyor,2023-02-25,North,Active
M4456,Packaging Unit,2024-11-16,West,Active
M4457,Compressor,2023-03-04,North,Inactive
M4458,Pump,2023-05-30,North,Active
M4459,Packaging Unit,2023-06-28,East,Inactive
M4460,CNC-Machine,2023-12-14,East,Active
M4461,Welder,2023-01-04,South,Active
M4462,CNC-Machine,2023-12-22,North,Inactive
M4463,Packaging Unit,2024-09-08,North,Active
M4464,Conveyor,2023-11-07,East,Inactive
M4465,Packaging Unit,2022-09-03,West,Active
M4466,Conveyor,2023-11-08,East,Inactive
M4467,Conveyor,2023-09-12,West,Active
M4468,Compressor,2024-02-17,South,Active
M4469,Lathe,2023-10-25,West,Inactive
M4470,3D Print,2022-11-18,East,Inactive
M4471,Compressor,2025-03-17,West,Active
M4472,Welder,2024-03-10,North,Inactive
M4473,Pump,2023-06-15,West,Inactive
M4474,Lathe,2023-06-10,North,Inactive
M4475,Mixer,2025-01-26,South,Active
M4476,Mixer,2025-02-14,South,Inactive
M4477,Grinder,2023-07-03,North,Inactive
M4478,Compressor,2024-12-26,South,Inactive
M4479,Welder,2023-09-15,South,Inactive
M4480,Conveyor,2023-12-06,South,Active
M4481,Packaging Unit,2025-03-18,South,Active
M4482,Lathe,2024-10-26,North,Active
M4483,Press,2025-02-15,North,Active
M4484,Grinder,2024-01-05,West,Inactive
M4485,CNC-Machine,2023-07-26,East,Active
M4486,3D Print,2024-02-09,South,Active
M4487,Compressor,2025-01-16,East,Active
M4488,Mixer,2025-01-18,North,Inactive
M4489,Welder,2024-11-24,South,Active
M4490,Pump,2025-05-24,North,Active
M4491,CNC-Machine,2022-08-12,South,Inactive
M4492,3D Print,2022-11-02,South,Inactive
M4493,Conveyor,2024-01-15,West,Inactive
M4494,Compressor,2023-07-09,East,Active
M4495,Conveyor,2025-06-20,South,Inactive
M4496,Laser Cutter,2023-06-23,West,Inactive
M4497,Mixer,2023-09-10,West,Active
M4498,Mixer,2023-01-07,North,Inactive
M4499,Pump,2023-12-27,West,Inactive
M4500,Welder,2024-12-02,West,Inactive
M4501,Pump,2024-05-28,West,Inactive
M4502,Conveyor,2022-09-29,North,Inactive
M4503,3D Print,2024-08-10,South,Active
M4504,Mixer,2024-12-20,North,Inactive
M4505,Pump,2024-02-10,North,Active
M4506,Packaging Unit,2024-08-06,South,Inactive
M4507,Welder,2024-12-29,South,Active
M4508,Welder,2022-09-16,South,Inactive
M4509,Conveyor,2022-09-19,West,Active
M4510,Lathe,2025-07-07,East,Active
M4511,Packaging Unit,2024-02-10,West,Active
M4512,Packaging Unit,2024-02-03,North,Inactive
M4513,Packaging Unit,2025-02-23,South,Active
M4514,Furnace,2023-05-24,South,Inactive
M4515,Laser Cutter,2024-01-13,North,Inactive
M4516,3D Print,2023-04-22,South,Active
M4517,Drill,2024-03-26,West,Active
M4518,Laser Cutter,2024-11-04,North,Inactive
M4519,CNC-Machine,2023-03-14,South,Active
M4520,Furnace,2022-08-06,South,Inactive
M4521,Grinder,2022-11-13,West,Inactive
M4522,Laser Cutter,2023-09-11,North,Active
M4523,Drill,2022-09-09,North,Inactive
M4524,Compressor,2023-04-20,East,Inactive
M4525,Drill,2023-05-03,East,Inactive
M4526,Furnace,2024-05-31,North,Inactive
M4527,Grinder,2022-10-22,North,Active
M4528,3D Print,2025-01-09,South,Active
M4529,3D Print,2022-11-05,North,Inactive
M4530,Press,2024-10-02,East,Active
M4531,Mixer,2024-06-23,West,Inactive
M4532,Laser Cutter,2022-08-04,North,Inactive
M4533,Pump,2023-10-26,West,Inactive
M4534,Compressor,2022-10-09,East,Inactive
M4535,Welder,2025-04-19,North,Active
M4536,Grinder,2023-12-05,South,Active
M4537,Furnace,2024-10-02,North,Inactive
M4538,Lathe,2024-12-22,East,Inactive
M4539,Laser Cutter,2023-08-19,East,Inactive
M4540,Press,2023-11-17,North,Active
M4541,Conveyor,2022-12-29,South,Active
M4542,Press,2023-06-30,North,Active
M4543,Grinder,2022-11-07,South,Active
M4544,3D Print,2025-02-05,West,Inactive
M4545,Grinder,2022-12-16,South,Inactive
M4546,Laser Cutter,2023-05-10,South,Inactive
M4547,Conveyor,2024-12-31,East,Inactive
M4548,Grinder,2023-11-08,West,Inactive
M4549,CNC-Machine,2022-10-20,West,Inactive
M4550,Drill,2024-04-05,South,Inactive
M4551,CNC-Machine,2025-05-12,East,Active
M4552,Mixer,2022-08-17,East,Active
M4553,Welder,2024-09-17,South,Active
M4554,Press,2023-11-06,East,Active
M4555,Furnace,2023-01-25,South,Active
M4556,3D Print,2024-03-30,West,Active
M4557,Lathe,2025-01-23,North,Active
M4558,Pump,2024-12-28,South,Active
M4559,Pump,2024-12-12,East,Inactive
M4560,Press,2023-09-13,North,Inactive
M4561,Mixer,2025-02-23,South,Inactive
M4562,Pump,2025-07-12,North,Inactive
M4563,Mixer,2023-02-16,West,Active
M4564,Laser Cutter,2023-05-17,East,Active
M4565,Packaging Unit,2024-05-29,East,Inactive
M4566,Drill,2023-09-04,North,Inactive
M4567,Compressor,2024-09-02,North,Inactive
M4568,Pump,2025-05-05,South,Active
M4569,Packaging Unit,2024-05-10,South,Active
M4570,Compressor,2023-11-21,West,Inactive
M4571,CNC-Machine,2025-04-16,North,Inactive
M4572,Furnace,2022-08-17,South,Inactive
M4573,Furnace,2024-03-22,North,Active
M4574,Pump,2025-02-27,South,Active
M4575,Pump,2024-10-29,West,Active
M4576,Laser Cutter,2025-06-03,East,Active
M4577,CNC-Machine,2024-01-02,West,Inactive
M4578,Packaging Unit,2024-10-30,West,Inactive
M4579,Drill,2024-06-21,East,Active
M4580,Mixer,2025-03-27,North,Active
M4581,Conveyor,2022-08-28,North,Inactive
M4582,Lathe,2024-04-03,East,Inactive
M4583,Packaging Unit,2025-01-04,West,Inactive
M4584,Furnace,2022-11-07,North,Active
M4585,Press,2024-03-01,East,Inactive
M4586,CNC-Machine,2024-02-16,West,Inactive
M4587,CNC-Machine,2025-01-07,West,Active
M4588,CNC-Machine,2023-06-02,East,Inactive
M4589,Lathe,2023-10-20,South,Inactive
M4590,Press,2024-01-04,North,Inactive
M4591,Mixer,2023-01-14,West,Inactive
M4592,Mixer,2024-05-28,South,Inactive
M4593,Drill,2022-11-24,East,Inactive
M4594,Drill,2022-10-17,North,Inactive
M4595,Lathe,2024-06-19,South,Inactive
M4596,Press,2024-06-01,South,Active
M4597,3D Print,2023-06-01,West,Active
M4598,Grinder,2023-08-14,South,Inactive
M4599,Drill,2024-01-11,North,Inactive
M4600,Conveyor,2024-05-16,West,Active
M4601,Mixer,2024-12-27,North,Active
M4602,Compressor,2023-02-06,South,Active
M4603,Pump,2024-03-25,East,Active
M4604,Press,2022-11-24,North,Inactive
M4605,Welder,2024-07-31,West,Inactive
M4606,Furnace,2022-12-01,North,Active
M4607,Conveyor,2022-10-18,South,Inactive
M4608,Furnace,2024-06-27,East,Active
M4609,Drill,2023-03-10,West,Active
M4610,Conveyor,2022-08-19,North,Active
M4611,Drill,2023-10-31,South,Inactive
M4612,Compressor,2023-06-05,East,Inactive
M4613,Lathe,2025-05-29,North,Active
M4614,Mixer,2023-03-01,North,Active
M4615,Press,2023-03-27,North,Inactive
M4616,Mixer,2024-11-07,South,Inactive
M4617,Packaging Unit,2024-04-30,North,Inactive
M4618,Mixer,2024-07-07,East,Inactive
M4619,Pump,2022-08-12,West,Inactive
M4620,Packaging Unit,2024-01-20,North,Inactive
M4621,Pump,2025-04-08,East,Inactive
M4622,Pump,2023-05-05,North,Active
M4623,Grinder,2022-08-27,South,Inactive
M4624,Press,2024-06-30,South,Inactive
M4625,Compressor,2022-08-12,West,Inactive
M4626,Packaging Unit,2023-06-26,South,Active
M4627,Drill,2024-12-25,West,Inactive
M4628,Mixer,2024-10-19,South,Active
M4629,Welder,2023-02-12,West,Inactive
M4630,Laser Cutter,2024-10-03,North,Inactive
M4631,Drill,2025-05-08,North,Inactive
M4632,Drill,2023-05-22,West,Inactive
M4633,Furnace,2025-01-08,East,Active
M4634,Packaging Unit,2025-03-02,West,Active
M4635,Laser Cutter,2023-06-19,North,Active
M4636,3D Print,2022-11-21,North,Active
M4637,Furnace,2024-02-17,North,Inactive
M4638,Furnace,2025-06-03,South,Inactive
M4639,Grinder,2024-05-02,North,Inactive
M4640,Lathe,2023-10-13,West,Inactive
M4641,Welder,2024-12-31,East,Inactive
M4642,Furnace,2022-11-02,North,Inactive
M4643,Conveyor,2023-07-28,West,Active
M4644,Pump,2025-01-30,South,Inactive
M4645,Conveyor,2024-12-01,East,Active
M4646,Conveyor,2024-09-24,West,Inactive
M4647,Packaging Unit,2024-07-25,South,Inactive
M4648,3D Print,2024-07-22,West,Inactive
M4649,Welder,2024-08-03,South,Inactive
M4650,Lathe,2025-06-22,South,Inactive
M4651,Packaging Unit,2025-05-25,West,Active
M4652,Welder,2024-12-01,North,Inactive
M4653,Pump,2025-07-14,North,Inactive
M4654,Press,2022-12-16,South,Active
M4655,Mixer,2023-09-29,North,Active
M4656,Compressor,2023-08-28,North,Inactive
M4657,Conveyor,2022-08-12,East,Inactive
M4658,Lathe,2024-12-25,West,Inactive
M4659,Furnace,2025-06-16,South,Inactive
M4660,Welder,2023-02-27,East,Active
M4661,Press,2023-03-14,South,Active
M4662,Conveyor,2025-01-31,East,Active
M4663,Press,2023-10-25,North,Active
M4664,Mixer,2024-04-28,West,Active
M4665,Lathe,2024-12-21,North,Inactive
M4666,Drill,2024-04-02,North,Active
M4667,Welder,2023-02-01,North,Active
M4668,Lathe,2023-11-06,East,Inactive
M4669,Furnace,2025-04-13,West,Inactive
M4670,Pump,2023-07-28,North,Inactive
M4671,Conveyor,2022-08-01,North,Inactive
M4672,Pump,2024-07-16,East,Inactive
M4673,Laser Cutter,2024-06-07,South,Active
M4674,Welder,2023-04-18,North,Inactive
M4675,Laser Cutter,2024-01-06,East,Inactive
M4676,Conveyor,2023-03-11,East,Active
M4677,Press,2023-11-21,South,Inactive
M4678,Laser Cutter,2024-04-25,East,Inactive
M4679,Packaging Unit,2025-01-07,South,Active
M4680,Welder,2022-08-27,East,Active
M4681,CNC-Machine,2024-11-20,East,Active
M4682,Packaging Unit,2024-05-11,West,Inactive
M4683,Furnace,2024-08-05,South,Inactive
M4684,CNC-Machine,2025-01-20,South,Active
M4685,Furnace,2023-06-29,North,Active
M4686,Lathe,2023-12-21,South,Inactive
M4687,Mixer,2025-06-01,South,Active
M4688,Conveyor,2024-02-14,North,Active
M4689,CNC-Machine,2024-02-28,South,Active
M4690,CNC-Machine,2024-10-26,West,Inactive
M4691,Lathe,2025-04-24,South,Active
M4692,Grinder,2023-11-18,West,Inactive
M4693,Drill,2023-11-13,South,Active
M4694,3D Print,2023-04-16,South,Inactive
M4695,Drill,2023-09-08,North,Inactive
M4696,3D Print,2025-06-03,East,Inactive
M4697,Lathe,2025-06-18,South,Inactive
M4698,Packaging Unit,2024-05-18,North,Active
M4699,Welder,2024-11-25,South,Inactive
M4700,Laser Cutter,2023-06-01,North,Active
M4701,3D Print,2023-10-15,West,Active
M4702,Drill,2022-10-01,North,Inactive
M4703,Conveyor,2022-10-19,East,Inactive
M4704,Mixer,2023-04-02,South,Active
M4705,Welder,2024-07-21,East,Inactive
M4706,Lathe,2025-07-02,East,Active
M4707,CNC-Machine,2023-03-25,West,Inactive
M4708,3D Print,2024-08-25,West,Inactive
M4709,Drill,2024-04-12,North,Inactive
M4710,Laser Cutter,2024-03-26,East,Inactive
M4711,Pump,2024-12-10,East,Inactive
M4712,3D Print,2024-05-30,West,Inactive
M4713,CNC-Machine,2023-12-04,East,Inactive
M4714,Conveyor,2023-07-28,West,Active
M4715,Mixer,2023-11-03,South,Active
M4716,Welder,2024-11-20,West,Active
M4717,Pump,2023-11-18,South,Inactive
M4718,Conveyor,2024-09-03,East,Inactive
M4719,Packaging Unit,2024-04-30,South,Inactive
M4720,Conveyor,2025-06-01,East,Inactive
M4721,Conveyor,2022-07-22,East,Active
M4722,Lathe,2023-08-02,South,Inactive
M4723,Welder,2025-02-01,North,Active
M4724,Drill,2024-05-08,South,Active
M4725,CNC-Machine,2023-05-16,East,Inactive
M4726,Compressor,2025-06-19,South,Inactive
M4727,Grinder,2023-02-01,North,Active
M4728,Compressor,2025-01-21,East,Active
M4729,3D Print,2024-04-16,West,Active
M4730,Drill,2023-02-16,West,Inactive
M4731,Laser Cutter,2024-07-08,South,Inactive
M4732,Grinder,2024-06-19,North,Active
M4733,Lathe,2023-09-26,West,Inactive
M4734,Packaging Unit,2023-09-17,North,Inactive
M4735,Welder,2024-04-29,North,Inactive
M4736,Lathe,2022-10-11,East,Active
M4737,Pump,2022-08-02,North,Active
M4738,Compressor,2023-01-01,South,Inactive
M4739,Furnace,2025-01-07,South,Active
M4740,Compressor,2024-11-02,West,Inactive
M4741,Compressor,2024-12-20,North,Active
M4742,Press,2023-09-25,South,Active
M4743,Lathe,2023-04-30,North,Active
M4744,Conveyor,2024-07-27,East,Active
M4745,Pump,2024-11-23,East,Active
M4746,Press,2025-05-31,North,Inactive
M4747,Press,2023-02-04,East,Active
M4748,Pump,2023-10-05,North,Inactive
M4749,Lathe,2023-11-27,West,Active
M4750,Lathe,2023-03-18,South,Inactive
M4751,Grinder,2022-12-05,East,Inactive
M4752,Conveyor,2024-03-09,South,Inactive
M4753,Packaging Unit,2023-02-27,South,Inactive
M4754,Drill,2024-05-24,South,Inactive
M4755,Furnace,2023-10-13,West,Active
M4756,Furnace,2025-05-28,East,Active
M4757,CNC-Machine,2024-04-11,West,Inactive
M4758,Mixer,2024-06-26,North,Inactive
M4759,Laser Cutter,2023-02-12,West,Active
M4760,Packaging Unit,2024-12-16,East,Inactive
M4761,Mixer,2024-10-03,South,Inactive
M4762,Compressor,2024-05-20,West,Inactive
M4763,Press,2024-08-21,East,Active
M4764,Press,2023-09-09,East,Inactive
M4765,CNC-Machine,2024-10-16,East,Inactive
M4766,Welder,2024-10-05,East,Active
M4767,Pump,2024-04-12,South,Active
M4768,Laser Cutter,2024-09-08,South,Inactive
M4769,Mixer,2025-03-29,East,Inactive
M4770,Conveyor,2023-08-11,West,Inactive
M4771,CNC-Machine,2025-01-03,East,Inactive
M4772,Packaging Unit,2024-01-29,West,Inactive
M4773,Furnace,2023-01-30,West,Inactive
M4774,CNC-Machine,2022-12-03,East,Inactive
M4775,Mixer,2023-09-13,East,Active
M4776,3D Print,2024-10-11,North,Active
M4777,CNC-Machine,2025-03-05,South,Active
M4778,Compressor,2024-09-09,South,Inactive
M4779,Lathe,2023-05-17,North,Active
M4780,Furnace,2025-03-13,West,Active
M4781,3D Print,2025-04-11,West,Active
M4782,Laser Cutter,2025-01-27,West,Inactive
M4783,Drill,2024-06-03,North,Active
M4784,Welder,2022-12-05,North,Active
M4785,Lathe,2023-09-30,North,Inactive
M4786,Conveyor,2025-05-24,East,Active
M4787,Packaging Unit,2024-11-29,North,Inactive
M4788,Conveyor,2023-12-28,South,Active
M4789,Drill,2022-09-28,West,Inactive
M4790,Pump,2023-09-23,West,Active
M4791,Mixer,2023-11-03,East,Inactive
M4792,Pump,2023-07-29,West,Active
M4793,CNC-Machine,2022-12-17,West,Active
M4794,Conveyor,2023-07-14,East,Inactive
M4795,Compressor,2025-06-13,East,Inactive
M4796,Press,2024-09-15,North,Active
M4797,Grinder,2022-07-22,East,Inactive
M4798,Grinder,2024-12-04,North,Active
M4799,Compressor,2022-08-21,West,Active
M4800,Laser Cutter,2025-05-05,South,Inactive
M4801,Pump,2025-06-10,South,Active
M4802,Grinder,2025-02-08,East,Active
M4803,Mixer,2024-11-09,East,Active
M4804,3D Print,2023-10-15,West,Inactive
M4805,Laser Cutter,2023-12-02,South,Inactive
M4806,3D Print,2023-05-15,West,Inactive
M4807,Conveyor,2023-06-10,East,Inactive
M4808,Press,2024-11-16,West,Active
M4809,Furnace,2024-02-25,South,Inactive
M4810,Welder,2023-12-20,North,Inactive
M4811,Laser Cutter,2023-03-14,South,Inactive
M4812,Furnace,2023-11-13,South,Active
M4813,Conveyor,2023-09-27,East,Inactive
M4814,Packaging Unit,2023-08-13,North,Active
M4815,Conveyor,2024-09-26,West,Inactive
M4816,Drill,2024-01-31,West,Inactive
M4817,Furnace,2024-06-18,South,Active
M4818,Drill,2023-02-15,West,Inactive
M4819,CNC-Machine,2023-12-25,North,Inactive
M4820,Drill,2023-04-12,West,Inactive
M4821,Grinder,2024-07-05,South,Active
M4822,CNC-Machine,2023-05-25,West,Active
M4823,Welder,2022-07-23,West,Inactive
M4824,Lathe,2024-08-26,West,Inactive
M4825,Laser Cutter,2023-10-02,West,Inactive
M4826,Press,2024-05-21,West,Inactive
M4827,Lathe,2023-10-26,West,Inactive
M4828,Welder,2025-01-02,North,Active
M4829,Conveyor,2023-09-28,West,Active
M4830,Lathe,2024-04-05,South,Inactive
M4831,Packaging Unit,2024-02-10,South,Inactive
M4832,Pump,2024-10-14,South,Active
M4833,CNC-Machine,2023-06-20,West,Inactive
M4834,Compressor,2025-02-27,East,Inactive
M4835,Furnace,2023-01-25,East,Inactive
M4836,Drill,2023-01-09,South,Inactive
M4837,CNC-Machine,2023-07-02,South,Active
M4838,3D Print,2022-12-29,South,Inactive
M4839,Conveyor,2024-10-04,West,Active
M4840,Conveyor,2024-06-05,South,Inactive
M4841,Packaging Unit,2024-01-26,North,Inactive
M4842,Laser Cutter,2022-09-23,West,Active
M4843,CNC-Machine,2024-01-30,East,Inactive
M4844,Welder,2023-02-28,South,Active
M4845,Drill,2024-12-16,North,Active
M4846,CNC-Machine,2022-11-22,West,Inactive
M4847,3D Print,2023-05-15,North,Inactive
M4848,Mixer,2023-09-13,South,Active
M4849,CNC-Machine,2025-07-09,East,Active
M4850,Mixer,2022-09-03,West,Inactive
M4851,Lathe,2023-07-25,South,Inactive
M4852,Drill,2024-11-06,West,Active
M4853,Welder,2022-07-30,North,Active
M4854,Conveyor,2024-01-19,East,Inactive
M4855,Grinder,2025-03-18,North,Inactive
M4856,Compressor,2024-10-25,North,Inactive
M4857,Mixer,2024-11-28,South,Active
M4858,Press,2024-04-03,East,Inactive
M4859,Compressor,2022-11-25,South,Inactive
M4860,Mixer,2024-10-04,South,Active
M4861,Welder,2023-04-24,East,Inactive
M4862,3D Print,2023-12-27,South,Active
M4863,CNC-Machine,2023-12-25,East,Inactive
M4864,Press,2024-09-04,North,Active
M4865,Welder,2024-09-11,North,Inactive
M4866,Lathe,2023-04-29,North,Active
M4867,CNC-Machine,2024-10-11,East,Active
M4868,Compressor,2022-07-23,East,Active
M4869,Welder,2024-07-06,North,Active
M4870,Furnace,2024-11-29,West,Active
M4871,Pump,2025-07-13,South,Inactive
M4872,Furnace,2023-07-02,East,Inactive
M4873,CNC-Machine,2022-12-30,South,Inactive
M4874,Press,2023-04-08,West,Inactive
M4875,Lathe,2023-04-24,East,Active
M4876,Lathe,2023-11-22,South,Inactive
M4877,Laser Cutter,2024-09-20,West,Inactive
M4878,Press,2024-06-08,North,Inactive
M4879,Drill,2023-04-26,East,Active
M4880,Furnace,2023-12-04,South,Inactive
M4881,Furnace,2024-11-30,North,Active
M4882,Furnace,2024-10-31,South,Active
M4883,CNC-Machine,2024-02-03,South,Active
M4884,Pump,2024-04-12,West,Active
M4885,Laser Cutter,2025-07-05,North,Active
M4886,Compressor,2022-10-18,North,Inactive
M4887,Packaging Unit,2024-09-12,North,Inactive
M4888,CNC-Machine,2022-09-29,East,Active
M4889,3D Print,2023-04-08,West,Inactive
M4890,Laser Cutter,2022-12-08,North,Active
M4891,Mixer,2022-12-29,North,Active
M4892,Furnace,2024-06-03,East,Active
M4893,Drill,2024-06-01,South,Active
M4894,Welder,2024-07-25,West,Active
M4895,Laser Cutter,2025-04-21,North,Active
M4896,Welder,2022-11-15,North,Active
M4897,Laser Cutter,2023-09-18,West,Inactive
M4898,Laser Cutter,2024-09-22,North,Inactive
M4899,CNC-Machine,2025-05-11,North,Active
M4900,Packaging Unit,2025-03-10,North,Inactive
M4901,Lathe,2025-05-24,North,Inactive
M4902,Grinder,2023-09-18,East,Active
M4903,Packaging Unit,2025-02-20,East,Inactive
M4904,Welder,2024-10-24,South,Inactive
M4905,Lathe,2024-04-28,West,Inactive
M4906,Laser Cutter,2023-01-25,West,Active
M4907,Drill,2023-06-18,North,Inactive
M4908,Conveyor,2025-06-10,West,Active
M4909,Welder,2023-11-22,North,Active
M4910,Grinder,2023-11-27,South,Inactive
M4911,3D Print,2025-04-26,West,Active
M4912,3D Print,2023-02-23,North,Active
M4913,Lathe,2022-09-18,West,Active
M4914,Press,2025-02-20,North,Active
M4915,Laser Cutter,2023-07-06,North,Active
M4916,Conveyor,2023-03-21,North,Active
M4917,Drill,2025-07-08,South,Active
M4918,Packaging Unit,2022-07-31,West,Inactive
M4919,Packaging Unit,2023-06-06,East,Active
M4920,CNC-Machine,2024-04-09,North,Active
M4921,CNC-Machine,2024-01-11,South,Active
M4922,Press,2025-06-28,South,Inactive
M4923,Drill,2024-04-15,West,Active
M4924,Grinder,2023-08-12,West,Active
M4925,Press,2025-05-31,North,Active
M4926,Furnace,2023-07-06,West,Active
M4927,Furnace,2024-10-10,South,Active
M4928,Mixer,2025-04-05,South,Inactive
M4929,3D Print,2022-10-13,West,Inactive
M4930,Lathe,2023-12-18,South,Active
M4931,Drill,2024-11-15,South,Active
M4932,Lathe,2023-06-20,West,Active
M4933,Packaging Unit,2022-07-21,South,Active
M4934,3D Print,2023-06-24,South,Inactive
M4935,Mixer,2022-12-27,West,Active
M4936,Drill,2023-12-06,North,Active
M4937,Press,2023-04-07,East,Active
M4938,Drill,2024-10-14,North,Active
M4939,Grinder,2024-09-06,South,Inactive
M4940,Packaging Unit,2024-09-12,East,Inactive
M4941,Drill,2024-07-27,East,Inactive
M4942,CNC-Machine,2023-06-06,South,Inactive
M4943,Pump,2022-08-25,South,Active
M4944,Laser Cutter,2023-10-22,South,Active
